title,content,image
"šimties metrų net per milijoną metų nebus įkūrėjui, investuotojas jau gauna santykinai mažesnę","Kaip jau minėjau, tokios nesėkmės atveju pinigus praranda in-
vestuotojai, bet įmonė ir įkūrėjai nelieka niekam skolingi.
      Tačiau tarkime, jog įmonę pavyko parduoti už 2 mln. Visų
pirma, iš šios pinigų sumos investuotojas atsiims investuotą 1
mln. Ir tik po to likusi pinigų suma bus dalijama pagal tai, kiek
kam priklauso akcijų procentų. Šiuo atveju už 20 proc. akcijų
investuotojas gaus 200 tūkst., o jums liks 800 tūkst. Tad galų
gale taip jau išeina, kad iš 2 mln. investuotojas iš viso atsiims
60 proc., o įmonės savininkas – 40 proc.
      Šiuo atveju vėlgi itin svarbu, kaip sudaryta investicinė
sutartis. Jei kompanija būtų parduota už 10 mln., dalijama
suma būtų arčiau 80 proc. ir 20 proc. santykio. Vertėtų prisi-
minti klasikinį pavyzdį apie 10 metrų atkarpą. Įsivaizduokite,
jog šį atstumą jums reikia nueiti taip, kad Kuo brangiau įmonė
kiekvienas naujas žingsnis būtų perpus parduodama, tuo tai
trumpesnis už prieš tai buvusį. Tad tų de- labiau apsimoka įmonės
šimties metrų net per milijoną metų nebus įkūrėjui, investuotojas
įmanoma nueiti. Taip ir su uždarbio pa- jau gauna santykinai
skirstymu – kuo didesnė įmonės pardavi- mažesnę dalį.
mo suma, tuo labiau uždarbio paskirstymas priartėja prie 80:20
proc. santykio, tačiau niekada jo nepasiekia.
      Tad kuo mažesnė kaina, už kurią įmonė parduodama, tuo
proporcingai mažiau gauna įmonės įkūrėjas. Ir šiuo atveju vi-
sai nesvarbu, kokią dalį procentais įmonės akcijų jis turi. Ta-
čiau kuo brangiau įmonė parduodama, tuo tai labiau apsimoka
įmonės įkūrėjui, investuotojas jau gauna santykinai mažesnę
dalį.
      Tačiau tai yra naudinga tiek investuotojui, tiek įkūrėjui,
nes šis mechanizmas leidžia brangiai įvertinti labai mažas
įmones. Tai lyg savotiškas kreditas, suteiktas įmonei. O inves-
tuotojai turi galimybę dalyvauti tik kapitalo prieaugyje. Jie yra
tiesiogiai suinteresuoti, kad jų įneštas 1 mln. atneštų naudos ir
būtų panaudotas įmonės plėtrai. Tad pasiimti pinigus sau ir iš-
siskirstyti teisiškai nebus įmanoma. Tai apsauga investuotojui,
                                             verslas naujai 139
",https://images.unsplash.com/photo-1473966968600-fa801b869a1a?ixlib=rb-1.2.1&ixid=eyJhcHBfaWQiOjQxOTA5fQ
"įmonės akcijų dalį. Tačiau kuo brangiau jos akcijos parduodamos akcijų biržoje, o gauta pinigų suma yra didesnė už investicijas.","suteikianti pasitikėjimo ir saugumo jausmą. Be to, jis iš tiesų
suinteresuotas, kad įmonė plėstųsi ir pasiektų gerų rezultatų.
Šis grafikas parodo Silicio slėnio rizikos kapitalo investicijų mo-
delį. Verslininkas (verslo įkūrėjas) uždirba tik tada, kai jo įmo-
nė parduodama arba įmonės akcijomis pradedama prekiauti
akcijų biržoje, o gauta pinigų suma yra didesnė už investicijas.
Taške A matome, jog pardavus verslą už tokią pačią sumą, ko-
kia buvo investuota į kompaniją (1 mln. JAV dolerių) – versli-
ninkas nieko neuždirba (1 mln. JAV dolerių X ašyje atitinka
0 proc. Y ašyje), nes pinigus atgauna investuotojai. Taip pat čia
matome, jog nepaisant verslo uždirbtų pinigų, investuotojas vi-
sada gaus daugiau nei jam priklausytų pagal turimą procentinę
įmonės akcijų dalį. Tačiau kuo brangiau įmonė parduodama
arba kuo brangiau jos akcijos parduodamos akcijų biržoje, tuo
šis skirtumas mažėja. Verslininko (verslo įkūrėjo) uždarbis
priartėja, nors niekada nepasiekia, prie jo turimos procentinės
įmonės akcijų dalies (linija iš taško B).
      140  ilja laurs
",https://images.unsplash.com/photo-1474031317822-f51f48735ddd?ixlib=rb-1.2.1&ixid=eyJhcHBfaWQiOjQxOTA5fQ
kompanijos valdybos nariais. Kartu įmonės klausimai svarstomi tik,"      Svarbiausi investicinės sutarties klausimai
Ką valdyboje veikia investuotojai? Kas tramdo „Google“ paau-
glius ir kodėl kompanijoms reikalingi patyrusių specialistų pa-
tarimai? Kaip uždirbti daugiausiai, bet prarasti mažiausiai? Ko-
dėl kostiumuoti verslininkai nedaro įspūdžio investuotojams?
      Investicinė sutartis, pasirašoma tarp verslininko ir in-
vestuotojo, yra pats sudėtingiausias ir daugiausiai pastangų
reikalaujantis viso investicijų proceso dokumentas. Šiame do-
kumente išsamiai bus aptartos visos situacijos, susijusios su
įvairiais jūsų įmonės veiklos klausimais, numatytos kompani-
jos bei investuotojo pareigos bei atsakomybės. Tokioje sutartyje
gali tekti įtraukti daugiau nei šimtą skirtingų punktų, o kad tai
būtų atlikta gerai, jums prireiks kvalifikuotų teisininkų pagal-
bos. Investicinėje sutartyje itin daug dėmesio skiriama kom-
panijos valdybai ir jos narių teisėms, naujų akcijų išleidimui,
naujų investuotojų pritraukimui bei kompanijos pardavimo
sąlygoms.
      Visų pirma, ieškoti naujos investicijos ar ne, priimti naują
investiciją ar ne – rimtas finansinis sprendimas. Nauja investi-
cija daro įtaką visiems įmonės akcijų savininkams, netiesiogiai
paveikia akcijų kainą. Tad nauja investicija visada svarstoma
aukščiausio organo – valdybos.
      Be to, investuojanti kompanija Akcininkų susirinkimas
dažnai sieks, kad vienas ar daugiau nesprendžia kompanijos
rizikos kapitalo specialistų taptų ir veiklos, patys svarbiausi
kompanijos valdybos nariais. Kartu įmonės klausimai
turėsite apsispręsti, kiek žmonių iš svarstomi tik valdybos
                                           narių.
investuotojų kompanijos dalyvaus
valdyboje ir kokį balsą jie turės jos veikloje. Valdybos posėdis
yra aukščiausias valdymo organas, virš jo – tik akcininkų susi-
rinkimas. Tačiau akcininkų susirinkimas nesprendžia kompa-
nijos veiklos, patys svarbiausi įmonės klausimai svarstomi tik
valdybos narių.
                                              verslas naujai 141
",https://images.unsplash.com/photo-1474260295919-57362ec1d17c?ixlib=rb-1.2.1&ixid=eyJhcHBfaWQiOjQxOTA5fQ
"surasti tokį sprendimo būdą, kuris būtų tokį sprendimo savo teisinių galių, o bandys surasti","             Tai investuotojams leis dalyvauti itin svarbiuose sprendi-
       muose ir, pavyzdžiui, padės ateityje spręsti, ar reikia kompa-
       nijai naujų investuotojų, ar ne. Juk jiems įsigijus kompanijos
       akcijų, naujų investuotojų atėjimas tiesiogiai paveiks ir jų pačių
       akcijų dalį bei jų kainą. Visi investuotojai nori apsisaugoti nuo
       tokių situacijų ir iš anksto susitarti dėl tam tikrų sąlygų.
             Jau šiek tiek kalbėjome, jog investuotojai nėra suintere-
       suoti užvaldyti jūsų įmonę ar kaip kitaip pasisavinti jos tur-
       tą. Žinoma, kompanijos kasdienėje veikloje yra tokių klausi-
       mų, kuriuos sprendžiant jie privalo dalyvauti. Kitaip tariant,
Priimant svarbius                  kompanija negalėtų priimti tam tikrų
sprendimus investuotojai           sprendimų be investuotojo sutikimo.
tikrai nesieks parodyti savo Tačiau priimant svarbius sprendimus
teisinių galių, o bandys           investuotojai tikrai nesieks parodyti
surasti tokį sprendimo             savo teisinių galių, o bandys surasti
būdą, kuris būtų                   tokį sprendimo būdą, kuris būtų nau-
naudingas visiems.                 dingas visiems.
             Pavyzdžiui, su investuotoju susitariate, kad įmonė verta
       5 mln. JAV dolerių, ir jis už 20 proc. akcijų jums pasiūlo 1 mln.
       JAV dolerių. Tačiau po kelių dienų jūs gaunate pasiūlymą par-
       duoti visą kompaniją už 4 mln. JAV dolerių. Jums kaip verslo
       įkūrėjui tai būtų labai didelė suma, o pats sandoris itin pelnin-
       gas, nes dažniausiai už savas akcijas būsite mokėjęs nedaug
       arba gavęs jas už nominalią kainą, kai steigėte įmonę. Bet ši
       situacija būtų naudinga tik jums vienam, nes jei gautus pinigus
       proporcingai paskirstytumėte akcijų savininkams, investuoto-
       jai už 20 proc. akcijų gautų mažesnę sumą, nei kad investavo į
       kompaniją. Taigi, priėmęs naujas investicijas turite laikytis su-
       tarties ir garbingai paisyti visų susitarimų.
             Investuotojas šioje situacijoje uždirbtų pinigų tik tokiu atve-
       ju, jei kompanija būtų parduodama už didesnę sumą, nei ji buvo
       įvertinta tuo metu, kai buvo įnešta investicija. Tad pavyzdžiui, jei
       kompanija būtų parduodama už 6 mln. JAV dolerių, tai jau atneštų
       daugiau nei 1 mln. JAV dolerių grąžą už turimus 20 procentų.
             142   ilja laurs
",https://images.unsplash.com/photo-1475119034207-eb187161c4d1?ixlib=rb-1.2.1&ixid=eyJhcHBfaWQiOjQxOTA5fQ
"tik investuotojų, bet ir būsimų investuotojų nuosavybės","     Investuotojai yra labai patyrę žmonės ir tokias situaci-
jas gali numatyti iš anksto. Pagrindinis būdas apsisaugoti
nuo tokių įvykių – dalyvauti valdybos veikloje ir pasinaudoti
balso teise, kuri leistų spręsti itin svarbius klausimus. Val-
dyba gali būti labai įvairi – kartais jos veikloje dalyvauja ne
tik investuotojų, bet ir kompanijos darbuotojų atstovai. Ski-
riasi ir valdybos narių kompetencija, tad dėl to sprendžiant
skirtingus klausimus, teks derėtis ir rinktis visiems labiausiai
priimtiną.
     Moderni ir šiuolaikinė kompanija turi ne tik sugebėti pri-
traukti investuotojus, bet ir mokėti išlaikyti savus kompanijos
darbuotojus. Darbuotojų motyvacijai didinti kompanijos kau-
pia atskirus opcionų rezervus (angl. options pool). Todėl itin svar-
bu su investuotojais aptarti ir investicinėje sutartyje taip pat
numatyti, koks įmonės nuosavybės procentas bus išskirstytas
įmonės darbuotojams.
     Kuo daugiau akcijų paskiriama į rezervą, tuo labiau suma-
žėja akcininkų turima dalis. Pavyzdžiui, jei kompanijos įkū-
rimo pradžioje jums priklausė 30 proc., o kolegai – 70 proc.
kompanijos akcijų, bet vėliau kartu su kolega nusprendėte 10
proc. visų įmonės akcijų paskirti į opcionų rezervą, tiek jūsų,
tiek kolegos valdoma akcijų dalis sumažės 10 procentų.
     Apskritai opciono rezerve kaupiamos akcijos mažina ne
tik esamų akcininkų, bet ir būsimų investuotojų nuosavybės
dalį. Todėl investuotojas visada sieks, kad akcijos opciono re-
zervui būtų paskirtos iki investicijos. Tik tokiu atveju jis galės
apsisaugoti, jog po investicijos nepakis jo turima įmonės nuo-
savybės dalis. Jei akcijos į rezervą bus paskirtos po investicijos,
tai sumažins ir investuotojui priklausančią įmonės nuosavybės
dalį. Todėl opciono rezervo sukūrimo sąlygos tampa be galo
svarbiu investicinės sutarties klausimu. Opciono rezervo sukūrimo
Kartu su investuotoju turėsite išsamiai sąlygos tampa be galo
aptarti daugybę detalių, kurios lems, svarbiu investicinės
kaip įmonės akcijos bus paskirstytos sutarties klausimu.
                                               verslas naujai 143
",https://images.unsplash.com/photo-1475204257634-df83964505c0?ixlib=rb-1.2.1&ixid=eyJhcHBfaWQiOjQxOTA5fQ
"ninkai darbuotojams paskirsto net 50 proc. įmonės akcijų dalies. Pasitaiko, kad įmonės savi-","       tarp darbuotojų, kokia akcijų dalis jiems atiteks ir kaip tai pa-
       veiks kitus akcijų savininkus.
            Dažniausiai kompanijos savo darbuotojams skiria nuo 10
       iki 15 proc. įmonės akcijų dalies. Pasitaiko, kad įmonės savi-
       ninkai darbuotojams paskirsto net 50 proc. įmonės akcijų. To-
       kiu atveju jau net sakoma, jog įmonę valdo darbuotojai.
            Patarimai nemalonūs, bet neišvengiami
       Dažnai nutinka taip, kad gerą produktą sukūrusiai kompanijai
       vadovauja jos autorius – versle dar patirties neturintis jaunas
       žmogus. Įsivaizduokite, juk ką tik universitetą baigęs specia-
       listas negali žinoti, kaip sukurti sėkmingą tarptautinę įmonę.
            Tad tokiose situacijose investuotojas jaunąjį verslinin-
       ką bandys apsaugoti nuo jo paties neapgalvotų sprendimų.
       Jei žmogus nepatyręs, kartais bet kuri idėja gali atrodyti pati
       geriausia pasaulyje. Tačiau daug mačiusiam ir ne vieną kom-
       paniją išauginusiam investuotojui tokie pamąstymai ne tik en-
       tuziazmo gali nekelti, bet priešingai, – jis numatys, jog galbūt
       tokios idėjos įgyvendinimas netgi bus kenksmingas įmonei.
            Pavyzdžiui, jaunajam verslininkui gali atrodyti, jog dabar
       yra pats tinkamiausias metas išleisti kelis šimtus tūkstančių
       JAV dolerių produkto reklamai televizijoje. Tačiau investuoto-
       jui tai gali pasirodyti nereikalingas pinigų švaistymas, nes jis
       iš savo patirties žino, kad televizijos reklamos tokiame kom-
       panijos augimo etape gerų rezultatų neatneša. Žinoma, tokioje
       situacijoje, kai aiškiai sakoma, kas galima, o kas – ne, versli-
       ninkas gali jaustis labai nepatogiai. Bet investuotojas norės pri-
                                 žiūrėti daromus sprendimus vien tam,
Investuotojas norės
prižiūrėti daromus               kad verslininkas nepadarytų klaidos,
sprendimus vien tam, kad už kurią turės atsakyti visa kompanija.
verslininkas nepadarytų               Investuotojai pažįsta startup’ų vi-
klaidos, už kurią turės          dinį kasdienį gyvenimą, jie jau yra ne
atsakyti visa kompanija.         vieną kartą matę, kuo gali baigtis tam
            144   ilja laurs
",https://images.unsplash.com/photo-1477541915273-59a4b030923b?ixlib=rb-1.2.1&ixid=eyJhcHBfaWQiOjQxOTA5fQ
rie rinkoje gali padaryti nema-,"tikri sprendimai. Investicinė sutartis ir joje numatytos inves-
tuotojo kaip valdybos nario galios iš tiesų gali padaryti nema-
žai įtakos visiems įmonėje daromiems sprendimams. Tačiau
tik itin retais atvejais investuotojas bandys pasinaudoti jam
suteiktomis teisėmis. Paprasčiausiai jei jau susiklostytų tokia
situacija, būtų nemalonu visoms pusėms. Dažniausiai inves-
tuotojai stengiasi to išvengti ir situaciją gražiuoju išspręsti pa-
tarimais.
      Mūsų investuotojų kompanija „Accel“ Silicio slėnyje daž-
nai organizuoja įvairius susitikimus su savo portfelio kom-
panijomis. Tai labai įdomios konferencijos, kuriose galima
išgirsti garsių vadovų minčių. Kartą „Google“ vadovas Ericas
Schmidtas buvo paklaustas, kaip jam sekasi bendradarbiauti
su kompanijos įkūrėjais Larry’iu Page’u ir Sergey’umi Brinu.
E. Schmidtas tada atsakė: „Tie, kas augina vaikus paauglius –
mane supras.“
      Tai parodo, kokia iš tiesų yra įdomi darbo atmosfera nau-
jųjų verslo modelių kompanijose. Dažnai pačius geriausius
produktus sukuria itin talentingi, entuziastingi jaunuoliai, ku-
rie rinkoje gali padaryti labai daug stebuklingų dalykų. Tačiau
jaunatviškas maksimalizmas reiškia ir tai, jog žmonės neturi
patirties ir labai dažnai sprendimus priima skubotai, kurie to-
limesniam įmonės vystymui ne visada būna naudingi.
      Tačiau jaunas pradedantis verslininkas linkęs itin nepatik-
liai reaguoti į kai kuriuos investicinės sutarties punktus. Daž-
nai įmonės įkūrėjai baiminasi, kad investuotojams sutarties
suteikiamos galios leis iš tiesų kontroliuoti įmonę, o investuo-
tojui suteikiamų teisių yra kur kas daugiau nei norėtųsi. Tad
verslininkai kartais investuotojų patarimus priima asmeniškai,
lyg brovimąsi į tik jiems priklausančią teritoriją.
      Dažnai tenka matyti net ir tokių situacijų, kai įmonės
įkūrėjai vis dėlto nesugeba nugalėti savo baimių ir nepasiekia
abiem pusėms tinkamų susitarimų – investicinės sutarties pa-
sirašyti nepavyksta. Žinoma, aš nesakau, jog verslininkui ne-
                                               verslas naujai 145
",https://images.unsplash.com/photo-1477959061014-5aa7ff249d84?ixlib=rb-1.2.1&ixid=eyJhcHBfaWQiOjQxOTA5fQ
Tad jei investuotojai ir Anglai dažnai tokioje situacijoje,"       reikėtų sutartyje ginti savo teisių. Bet labai patarčiau suprasti
       ir investuotojus, įsiklausyti ir įsigilinti į jų pageidavimus. Juk
       galiausiai visų jūsų tikslas yra bendras – kompanijos sėkmė.
       Tad jei investuotojai ir pasinaudos sutarties jiems suteiktomis
       galiomis, tai bus tik dėl įmonės gerovės.
Jei investuotojai ir                   Anglai dažnai tokioje situacijoje
pasinaudos sutarties jiems        sako, jog verslo įkūrėjas dėvi dvi ke-
suteiktomis galiomis, tai         pures. Kitaip tariant, verslo savinin-
bus tik dėl įmonės gerovės. kas turi du skirtingus tikslus. Įkūręs
       kompaniją, išvystęs sėkmingą produktą verslininkas jau bus
       susidūręs su itin įdomia verslo puse, tad jis ir toliau sieks, kad
       veikla jam teiktų malonumą, – norės savo jėgas išbandyti ir su-
       kurti dar kitokių produktų, gauti daug profesinės srities žinių,
       sutikti įdomių žmonių. Vadinasi, jis visada norės, kad darbas
       teiktų malonumą ir dvasinę naudą. Tačiau kita vertus, jis kaip
       verslininkas yra ir pats investavęs į savo verslą, tad norės, kad
       verslas atneštų ir didžiausią finansinę grąžą.
            Tačiau kaip suderinti šiuos du iš prigimties skirtingus
       tikslus? Vadinasi, net ir paties verslininko vidiniai motyvai kai
       kada verslui gali pakenkti. Pavyzdžiui, jums gali būti be galo
       malonu keliauti po pasaulį ir semtis žinių įvairiose tarptauti-
       nėse konferencijose, sutikti ten daugybę savo srities specialistų
       ir gyvai su jais aptarti jums rūpimus klausimus. Keliaudamas
       taip pat turite galimybę aplankyti daugybę šalių ir miestų, pa-
       žinti kitas kultūras. Ši darbinė veikla iš tiesų teikia daugybę
       gerų emocijų.
            Tačiau toks pasaulio pažinimas ir savęs tobulinimas jūsų
       investuotojams gali pasirodyti tikras pinigų švaistymas! Lėk-
       tuvų bilietai, viešbučiai, bilietai į konferencijas ir kitos su tokia
       kelione susijusios išlaidos investuotojus tiesiog gali pradėti er-
       zinti. Juk jie aiškiai mato, kad jūsų darbinė savišvieta kainuoja
       daug ir naudos atneša tik jums. Panašių rezultatų būtų galima
       pasiekti sėdint darbo kabinete ir tiesiog skambinant į domi-
       nančias kompanijas. Be to, taip išlaidaudami jūs skriaudžiate ir
            146   ilja laurs
",https://images.unsplash.com/photo-1441441247730-d09529166668?ixlib=rb-1.2.1&ixid=eyJhcHBfaWQiOjQxOTA5fQ
"vadovas turi mažiau patirties versle, bus linkę daugiau savo laiko ir padėti","visą kompanijos kolektyvą. Kadangi sau leidžiate naudoti dau-
giau kompanijos lėšų, vadinasi, kitiems kompanijos darbuoto-
jams pinigų lieka mažiau.
     Dažniausiai savo srities profesionalas, valdybai priklau-
santis investuotojas, nereikalaus jam mokėti atlyginimą ar
padengti kelionių, viešbučių išlaidas, kurias jis patyrė atvyk-
damas į valdybos susitikimą. Žinoma, investuotojas gali su-
prasti jūsų norus pamatyti kuo daugiau pasaulio ir vertinti
jūsų norą įgytas žinias taikyti kompanijoje. Bet tokios kelio-
nės neturėtų būti dažnos. Juk jo interesai yra kitokie, jis sie-
kia maksimalios finansinės grąžos. Nuolatinės jūsų kelionės,
konferencijos ir naujos pažintys jam jokios tiesioginės naudos
neteikia. Investuotojas matys tik sąskaitas, kurias po šių ap-
žvalginių išvykų teks apmokėti įmonei. Kadangi šios išlaidos
investuotojui neleis gauti maksimalios grąžos, jis bandys jums
patarti, jog galbūt apsimoka partneriams paskambinti, o ne
pas juos vykti.
     Tokioje situacijoje iš tiesų patarčiau griežtai laikytis vidi-
nių moralės nuostatų. Nuo pat akimirkos, kai prie jūsų kom-
panijos prisideda ir investuotojas, esate atsakingas ne tik už
savo, bet ir už investuotojo interesus. Priėmę investiciją nebe-
galite tenkinti vien savo interesų, turite jausti atsakomybę dėl
komandos ir taip pat suprasti jos lūkesčius.
     Jei investuotojas jūsų asmeniškai gerai dar nepažįsta, jis
visada stengsis kompaniją, vadinasi, ir save, apsaugoti nuo to-
kių sprendimų, kurie gali daryti įtaką Kuo kompanija mažesnė ir
visai kompanijos finansinei gerovei.       jos vadovas mažiau patyręs
     Kuo kompanija mažesnė ir jos versle, tuo investuotojai
vadovas turi mažiau patirties versle, bus linkę daugiau skirti
tuo investuotojai bus linkę daugiau savo laiko ir padėti
skirti savo laiko ir padėti kasdieniuo- kasdieniuose darbuose.
se darbuose. Bet jei investuotojai prieš save matys jau patyrusį
verslininką, jie mažiau domėsis kompanijos valdymo klausi-
mais. Mums, pavyzdžiui, „Accel“ pagalba buvo labai reikalin-
                                              verslas naujai 147
",https://images.unsplash.com/photo-1454094309557-181967334e22?ixlib=rb-1.2.1&ixid=eyJhcHBfaWQiOjQxOTA5fQ
"Tai jums leis geriau pažinti žmogų, su kuriuo gali tekti prašyti investuotojo ir susitikimą padėti su-","ga, nes kompanija augo sparčiai, kiekviena diena atnešė naujų
iššūkių ir tiesiog be investuotojų turimų žinių vargiai būtume
išsprendę paprasčiausius klausimus. Kiekvienas patarimas
buvo itin reikšmingas, be to, daug padėjo ir pačios „Accel“
įvaizdis.
     Tačiau sulaukę paskutiniosios 25 mln. JAV dolerių investi-
cijos mes jau buvome pasiruošę visai kitokiam darbui su inves-
tuotojais. Kompanija „Tiger Global Management“ nedalyvauja
mūsų valdyboje ir nesikiša į mūsų kompanijos valdymo klau-
simus. Mes jiems tiesiog siunčiame reguliarias įmonės veiklos
ataskaitas.
     Ne kostiumas puošia gerą verslininką
Tačiau augančioje kompanijoje investuotojo pagalba nepa-
keičiama. Jis teiks ne tik finansinę naudą, bet ir padės vystyti
kompanijos veiklą. Kuo kompanija turi mažiau patirties, tuo
jos vadovui reikės daugiau investuotojo žinių, patarimų, pagal-
bos kasdienėse situacijose. Tad itin svarbu, kad jums bendrauti
su šiuo žmogumi būtų malonu. Kartu teks praleisti nemažai
laiko ir išspręsti daugelį sudėtingų situacijų. Jei susipažinę su
investuotoju jaučiate, kad kasdien dirbti su šiuo žmogumi jums
gali būti labai sunku, tai turėtų būti rimtas ženklas.
     Todėl itin svarbu su investuotojais visada palaikyti gerus
santykius, net jei ir neplanuojate šiuo metu ieškoti investicijų.
Tai jums leis geriau pažinti žmogų, su kuriuo gali tekti ateityje
kartu priimti labai svarbius jūsų įmonės veiklai sprendimus.
Bendraudamas su investuotojais užsitikrinsite ir savo reputaci-
ją, kuri versle lemia daug.
     Priėmus investiciją darbo pradžioje kyla labai daug klau-
simų, tad gali tekti prašyti investuotojo ir susitikimą padėti su-
organizuot ir kartu į jį nuvykti. Kadangi įmonėje bus daug po-
kyčių, valdybos susitikimus šiems pokyčiams aptarti gali tekti
rengti kas mėnesį.
     148   ilja laurs
",https://images.unsplash.com/photo-1452269826925-82be65baa057?ixlib=rb-1.2.1&ixid=eyJhcHBfaWQiOjQxOTA5fQ
"investuotojai iš tiesų buvo pasirengę pamatyti verslo guru, jie siekia dirbti su specialistu, kuris","      Kai tik pradėjau darbą su „Accel“, Investuotojai nesitiki
investuotojai iš tiesų buvo pasirengę pamatyti verslo guru, jie
matyti studentą, dar tik pradedantį siekia dirbti su specialistu,
tarptautinį verslą. Aš nebuvau verslo kuris gerai išmano savo
                                            kuriamo produkto ar
pasaulyje išimtis, daugelis investuo-
                                            teikiamos paslaugos
tojų dirba su panašų žinių lygį versle subtilybes.
turinčiais žmonėmis. Investuotojai ne-
sitiki pamatyti verslo guru, jie siekia dirbti su specialistu, kuris
gerai išmano savo kuriamo produkto ar teikiamos paslaugos
subtilybes.
      Manau, man pasisekė, nes „Accel“, priešingai nei kitos
rizikos kapitalo įmonės, iš manęs nereikalavo įmantrių frazių
prirašytų verslo planų, nelaukė, kad papunkčiui atpasakočiau
visas įmonės ataskaitas ir atmintinai mokėčiau pajamų srautus
bei balansus. O šito, tarkim, labai dažnai iš savo klientų tikisi
bankas.
      Investuotojai iš jūsų reikalaus labai paprastos ataskaitos,
kurią, priklausomai nuo susitarimo, reikės pateikti kas mėne-
sį ar galbūt dar rečiau. Labai paprastai parengtoje ataskaitoje
turi matytis jūsų verslo pokyčiai – ar įmonės augimas didėja, ar
mažėja, su kokiomis pagrindinėmis problemomis susiduriate.
Paprastai ir aiškiai aprašomi kompanijoje vykstantys įvykiai.
Taip pat galite parašyti, kiek per mėnesį sulaukėte vartotojų,
kiek šis skaičius skiriasi nuo praėjusių mėnesių, kokių pokyčių
laukiate per ateinančius mėnesius. Visa ši informacija pateikia-
ma laisva forma, kalba − ne itin oficiali, gyva. Iš esmės viskas
turi būti taip paprasta, lyg pasakotumėte draugui. Investuoto-
jai žino, kad sudėtingos analizės nėra jūsų specialybė.
      Vieniems paprasto bendravimo reikia išmokti, kitiems
sudėtingas situacijas įveikti paprastai sekasi itin lengvai iš pri-
gimties. Tačiau manau, kad apskritai bendravimo ir jo subtily-
bių žmonės mokosi visą gyvenimą. Be to, į startup’us žiūrima
kur kas paprasčiau nei į korporacijas, joms keliami kur kas ma-
žesni reikalavimai.
                                               verslas naujai 149
",https://images.unsplash.com/photo-1452700903139-b085a5399ed2?ixlib=rb-1.2.1&ixid=eyJhcHBfaWQiOjQxOTA5fQ
damas daug mažesnis verslininkas iš tiesų į darbą kasdien eidavau su kaklaraiščiu ir švarku. Bū-,"Kai atsisakiau visų                   Prisimenu, tik pradėjęs darbą su
nereikalingų ir neretai         investuotojais mintyse vis dėlto buvau
be pagrindo prigalvotų          pasiruošęs griežtiems formalumams ir
formalumų, bendravimas          pasirengęs pateikti sudėtingas ataskai-
tapo daug paprastesnis ir
                                tas, kalbėti itin sudėtingais žodžiais apie
produktyvesnis.
                                pelno ir nuostolio analizę. Man pasise-
       kė – visų šių oficialių atributų niekada neprireikė. Supratau,
       kad kalbėti reikia taip, kad tave suprastų kartu dirbantys ko-
       legos. Kai atsisakiau visų nereikalingų ir neretai be pagrindo
       prigalvotų formalumų, bendravimas tapo daug paprastesnis ir
       produktyvesnis. Jei vieni kitus galime geriau suprasti, vadinasi,
       kartu įmanoma pasiekti ir geresnių rezultatų.
             O kur dar kaklaraiščiai, balti marškiniai, kitos verslo ap-
       rangos etiketo detalės... Tačiau, kad ir kokia oficiali bei skonin-
       ga jūsų apranga bebūtų, tai jūsų geresniu verslininku nepada-
       rys. Prisipažinsiu, Lietuvoje kelerius metus verslo pradžioje aš
       taip pat į darbą kasdien eidavau su kaklaraiščiu ir švarku. Bū-
       damas daug mažesnis verslininkas iš tiesų į darbą esi priverstas
       kasdien rengtis lyg į paradą. Taip elgiasi daugelis verslininkų
       ir, deja, ne vien todėl, kad šis baltų marškinių, kaklaraiščio ir
       švarko komplektas būtų vienintelis rūbų derinys, pati tikriau-
       sia jūsų stiliaus išraiška visus metus.
             Paprasčiausiai, jei apsiausite sportiniais batais ir dėvėsite
       džinsus su laisvalaikio stiliaus marškinėliais – daugelyje dide-
       lių kompanijų Lietuvoje ar kitose mūsų regiono šalyse su jumis
       niekas rimtai nebendraus. Studentas, turintis utopinių planų ir
       nedėvintis kostiumo, gali atrodyti tiesiog nepatikimas. Tačiau
       tai yra visiškai priešinga Silicio slėnio verslo aplinkai – versli-
       ninkai čia vertinami ne pagal tai, ką jie dėvi ar kaip kalba, bet
       pagal tai, kaip išmano savo kuriamą produktą ir kokių pasieki-
       mų turi savo srityje.
             Pamenu, vienoje iš paskaitų Vilniaus universitete mus net
       mokė verslo raštvedybos. Po tokių taisyklių verslo laiškas atro-
       do kaip tikras raštvedybos egzaminas! Visi formalumai buvo
             150  ilja laurs
",https://images.unsplash.com/photo-1448669476458-ef3a9136823f?ixlib=rb-1.2.1&ixid=eyJhcHBfaWQiOjQxOTA5fQ
